Title,Duration
Alejandro10,2.088344671201814
Alejandro100,1.205986394557823
Alejandro101,1.9490249433106577
Alejandro102,0.9273469387755102
Alejandro103,1.205986394557823
Alejandro104,1.205986394557823
Alejandro105,1.205986394557823
Alejandro106,1.205986394557823
Alejandro107,1.205986394557823
Alejandro108,1.2524263038548753
Alejandro109,1.205986394557823
Alejandro11,1.6703854875283446
Alejandro110,1.205986394557823
Alejandro111,1.205986394557823
Alejandro112,1.205986394557823
Alejandro113,1.205986394557823
Alejandro114,1.205986394557823
Alejandro115,1.205986394557823
Alejandro116,0.9273469387755102
Alejandro117,1.0666666666666667
Alejandro118,0.8344671201814059
Alejandro119,1.1131065759637189
Alejandro120,0.9273469387755102
Alejandro121,0.9273469387755102
Alejandro122,1.0666666666666667
Alejandro123,1.3453061224489795
Alejandro124,1.0666666666666667
Alejandro125,1.6703854875283446
Alejandro126,1.3917460317460317
Alejandro127,1.2988662131519275
Alejandro128,0.9273469387755102
Alejandro129,1.205986394557823
Alejandro130,1.5310657596371882
Alejandro131,1.205986394557823
Alejandro132,0.9273469387755102
Alejandro133,1.205986394557823
Alejandro134,1.205986394557823
Alejandro135,1.205986394557823
Alejandro136,1.205986394557823
Alejandro137,1.205986394557823
Alejandro138,1.205986394557823
Alejandro139,1.5310657596371882
Alejandro14,2.8313832199546485
Alejandro140,0.9273469387755102
Alejandro141,1.205986394557823
Alejandro142,1.205986394557823
Alejandro143,1.205986394557823
Alejandro144,1.205986394557823
Alejandro145,1.205986394557823
Alejandro146,1.5310657596371882
Alejandro147,0.9273469387755102
Alejandro148,1.205986394557823
Alejandro149,1.205986394557823
Alejandro15,4.224580498866213
Alejandro150,1.205986394557823
Alejandro151,1.484625850340136
Alejandro152,2.134784580498866
Alejandro153,1.205986394557823
Alejandro154,1.205986394557823
Alejandro155,1.2524263038548753
Alejandro156,1.205986394557823
Alejandro157,3.9459410430839004
Alejandro158,1.5310657596371882
Alejandro159,3.0171428571428573
Alejandro16,2.134784580498866
Alejandro160,1.763265306122449
Alejandro161,0.9273469387755102
Alejandro163,0.9273469387755102
Alejandro164,1.205986394557823
Alejandro165,0.9273469387755102
Alejandro166,1.0666666666666667
Alejandro167,1.205986394557823
Alejandro168,1.205986394557823
Alejandro169,1.205986394557823
Alejandro17,2.134784580498866
Alejandro170,1.205986394557823
Alejandro171,1.205986394557823
Alejandro172,1.205986394557823
Alejandro173,1.7168253968253968
Alejandro174,1.1595464852607709
Alejandro175,1.205986394557823
Alejandro176,1.2524263038548753
Alejandro177,1.205986394557823
Alejandro178,1.1131065759637189
Alejandro18,2.6920634920634923
Alejandro180,2.413424036281179
Alejandro181,2.459863945578231
Alejandro182,1.809705215419501
Alejandro184,1.809705215419501
Alejandro185,3.063582766439909
Alejandro186,2.134784580498866
Alejandro187,1.438185941043084
Alejandro188,0.9273469387755102
Alejandro189,1.205986394557823
Alejandro190,1.205986394557823
Alejandro191,0.9273469387755102
Alejandro192,1.205986394557823
Alejandro193,1.205986394557823
Alejandro194,1.205986394557823
Alejandro195,1.2524263038548753
Alejandro196,1.205986394557823
Alejandro197,1.484625850340136
Alejandro198,0.9273469387755102
Alejandro199,1.205986394557823
Alejandro2,2.134784580498866
Alejandro20,3.7601814058956915
Alejandro200,1.205986394557823
Alejandro201,1.205986394557823
Alejandro202,1.205986394557823
Alejandro203,1.205986394557823
Alejandro204,2.459863945578231
Alejandro205,3.899501133786848
Alejandro206,3.9923809523809526
Alejandro207,0.880907029478458
Alejandro208,1.205986394557823
Alejandro209,1.6239455782312926
Alejandro210,1.9954648526077097
Alejandro211,0.9273469387755102
Alejandro212,1.205986394557823
Alejandro213,1.205986394557823
Alejandro214,1.205986394557823
Alejandro215,1.205986394557823
Alejandro216,1.205986394557823
Alejandro217,1.205986394557823
Alejandro218,1.2524263038548753
Alejandro219,1.205986394557823
Alejandro22,3.0171428571428573
Alejandro220,1.205986394557823
Alejandro221,1.205986394557823
Alejandro222,1.205986394557823
Alejandro223,1.2524263038548753
Alejandro224,1.205986394557823
Alejandro225,1.205986394557823
Alejandro226,1.2524263038548753
Alejandro227,1.1595464852607709
Alejandro228,1.205986394557823
Alejandro229,1.205986394557823
Alejandro230,1.205986394557823
Alejandro231,1.2524263038548753
Alejandro232,1.205986394557823
Alejandro233,1.2524263038548753
Alejandro234,1.1595464852607709
Alejandro235,1.205986394557823
Alejandro236,1.5310657596371882
Alejandro237,0.9273469387755102
Alejandro238,1.205986394557823
Alejandro239,1.2524263038548753
Alejandro24,1.438185941043084
Alejandro240,1.1595464852607709
Alejandro241,1.205986394557823
Alejandro242,1.205986394557823
Alejandro243,1.2524263038548753
Alejandro244,1.205986394557823
Alejandro245,1.205986394557823
Alejandro246,1.205986394557823
Alejandro247,1.5310657596371882
Alejandro248,0.9273469387755102
Alejandro249,1.484625850340136
Alejandro25,2.134784580498866
Alejandro250,1.205986394557823
Alejandro251,1.205986394557823
Alejandro252,0.9273469387755102
Alejandro253,1.205986394557823
Alejandro254,1.5310657596371882
Alejandro255,1.205986394557823
Alejandro256,1.205986394557823
Alejandro257,0.9273469387755102
Alejandro258,1.205986394557823
Alejandro259,1.205986394557823
Alejandro26,1.438185941043084
Alejandro260,1.205986394557823
Alejandro261,1.205986394557823
Alejandro262,1.205986394557823
Alejandro263,1.205986394557823
Alejandro264,1.2524263038548753
Alejandro265,1.1595464852607709
Alejandro266,1.205986394557823
Alejandro267,1.5310657596371882
Alejandro268,1.205986394557823
Alejandro269,1.205986394557823
Alejandro27,2.8778231292517007
Alejandro270,1.205986394557823
Alejandro271,1.205986394557823
Alejandro272,0.9273469387755102
Alejandro273,1.205986394557823
Alejandro274,1.205986394557823
Alejandro275,1.205986394557823
Alejandro276,1.205986394557823
Alejandro277,1.2524263038548753
Alejandro278,1.205986394557823
Alejandro279,1.205986394557823
Alejandro28,3.249342403628118
Alejandro280,1.205986394557823
Alejandro281,1.205986394557823
Alejandro282,1.205986394557823
Alejandro283,1.205986394557823
Alejandro284,1.205986394557823
Alejandro285,1.5310657596371882
Alejandro286,0.9273469387755102
Alejandro3,1.3917460317460317
Alejandro30,1.205986394557823
Alejandro31,1.2524263038548753
Alejandro32,1.0666666666666667
Alejandro33,1.205986394557823
Alejandro34,1.6703854875283446
Alejandro35,1.205986394557823
Alejandro36,1.484625850340136
Alejandro37,0.9273469387755102
Alejandro38,1.205986394557823
Alejandro39,1.205986394557823
Alejandro4,1.1131065759637189
Alejandro40,1.205986394557823
Alejandro41,1.2524263038548753
Alejandro42,1.205986394557823
Alejandro43,0.9273469387755102
Alejandro44,1.0202267573696144
Alejandro45,0.8344671201814059
Alejandro46,1.1595464852607709
Alejandro47,0.880907029478458
Alejandro48,1.205986394557823
Alejandro49,1.2524263038548753
Alejandro5,0.9737868480725623
Alejandro50,0.880907029478458
Alejandro51,1.0666666666666667
Alejandro52,1.6703854875283446
Alejandro53,1.205986394557823
Alejandro54,1.205986394557823
Alejandro55,1.2524263038548753
Alejandro56,1.1595464852607709
Alejandro57,1.205986394557823
Alejandro58,1.2524263038548753
Alejandro59,1.5775056689342404
Alejandro6,1.763265306122449
Alejandro60,1.6239455782312926
Alejandro61,1.6239455782312926
Alejandro62,1.5310657596371882
Alejandro63,1.205986394557823
Alejandro64,1.205986394557823
Alejandro65,1.205986394557823
Alejandro66,0.9273469387755102
Alejandro67,1.205986394557823
Alejandro68,1.205986394557823
Alejandro69,1.205986394557823
Alejandro7,2.459863945578231
Alejandro70,1.205986394557823
Alejandro71,1.205986394557823
Alejandro72,0.9273469387755102
Alejandro73,1.809705215419501
Alejandro74,0.9273469387755102
Alejandro75,1.205986394557823
Alejandro76,1.205986394557823
Alejandro77,1.205986394557823
Alejandro78,1.205986394557823
Alejandro79,1.2524263038548753
Alejandro8,2.134784580498866
Alejandro80,1.205986394557823
Alejandro81,1.205986394557823
Alejandro82,1.205986394557823
Alejandro83,1.205986394557823
Alejandro84,1.205986394557823
Alejandro85,1.2524263038548753
Alejandro86,1.1595464852607709
Alejandro87,1.205986394557823
Alejandro88,1.2524263038548753
Alejandro89,1.205986394557823
Alejandro9,2.041904761904762
Alejandro90,1.205986394557823
Alejandro91,1.205986394557823
Alejandro92,1.205986394557823
Alejandro93,1.5310657596371882
Alejandro94,2.088344671201814
Alejandro95,3.063582766439909
Alejandro96,1.205986394557823
Alejandro97,1.5775056689342404
Alejandro98,0.9737868480725623
Alejandro99,1.2524263038548753
Applause10,1.1131065759637189
Applause100,1.7168253968253968
Applause101,1.7168253968253968
Applause102,3.4351020408163264
Applause103,1.6703854875283446
Applause104,1.7168253968253968
Applause105,2.366984126984127
Applause106,1.0666666666666667
Applause107,1.7168253968253968
Applause108,1.6703854875283446
Applause11,1.6703854875283446
Applause110,1.7168253968253968
Applause111,3.249342403628118
Applause12,1.7168253968253968
Applause13,1.7168253968253968
Applause14,1.7168253968253968
Applause15,1.7168253968253968
Applause16,1.7168253968253968
Applause17,1.7168253968253968
Applause18,1.7168253968253968
Applause19,1.7168253968253968
Applause2,1.0666666666666667
Applause20,1.7168253968253968
Applause21,1.6703854875283446
Applause22,1.7168253968253968
Applause23,1.7168253968253968
Applause24,1.7168253968253968
Applause25,1.7168253968253968
Applause26,1.5310657596371882
Applause27,1.2988662131519275
Applause28,1.2524263038548753
Applause29,1.2988662131519275
Applause3,1.2988662131519275
Applause30,0.880907029478458
Applause31,1.2988662131519275
Applause32,1.2524263038548753
Applause33,2.088344671201814
Applause34,3.4351020408163264
Applause35,1.1131065759637189
Applause36,1.6703854875283446
Applause37,1.7168253968253968
Applause38,1.763265306122449
Applause39,1.7168253968253968
Applause4,1.484625850340136
Applause40,1.6703854875283446
Applause41,1.7168253968253968
Applause42,1.7168253968253968
Applause43,1.763265306122449
Applause44,1.6703854875283446
Applause45,1.7168253968253968
Applause46,1.7168253968253968
Applause47,1.6703854875283446
Applause48,1.7168253968253968
Applause49,1.7168253968253968
Applause5,1.5310657596371882
Applause50,1.763265306122449
Applause51,1.6703854875283446
Applause52,1.763265306122449
Applause53,1.8561451247165532
Applause54,0.880907029478458
Applause55,1.2988662131519275
Applause56,1.0202267573696144
Applause57,1.9490249433106577
Applause58,1.7168253968253968
Applause59,1.484625850340136
Applause6,0.8344671201814059
Applause60,1.7168253968253968
Applause61,1.7168253968253968
Applause62,1.7168253968253968
Applause63,1.7168253968253968
Applause64,1.7168253968253968
Applause65,1.7168253968253968
Applause66,1.7168253968253968
Applause67,1.7168253968253968
Applause68,1.5310657596371882
Applause69,1.2524263038548753
Applause7,1.484625850340136
Applause70,2.134784580498866
Applause71,0.880907029478458
Applause72,1.2988662131519275
Applause73,1.2524263038548753
Applause74,1.2988662131519275
Applause76,2.8313832199546485
Applause77,1.7168253968253968
Applause78,1.7168253968253968
Applause79,1.7168253968253968
Applause8,1.2988662131519275
Applause80,1.6703854875283446
Applause81,1.7168253968253968
Applause82,1.763265306122449
Applause83,1.7168253968253968
Applause84,1.6703854875283446
Applause85,1.7168253968253968
Applause86,2.366984126984127
Applause87,1.0666666666666667
Applause88,1.7168253968253968
Applause89,1.7168253968253968
Applause9,1.9025850340136055
Applause90,1.7168253968253968
Applause91,2.134784580498866
Applause93,1.0666666666666667
Applause94,3.4351020408163264
Applause95,1.7168253968253968
Applause96,1.7168253968253968
Applause97,3.388662131519274
Applause98,3.4351020408163264
Applause99,1.1131065759637189
BADDESTFEMALE10,1.438185941043084
BADDESTFEMALE100,1.2524263038548753
BADDESTFEMALE101,2.970702947845805
BADDESTFEMALE102,0.880907029478458
BADDESTFEMALE103,1.763265306122449
BADDESTFEMALE104,4.224580498866213
BADDESTFEMALE105,1.7168253968253968
BADDESTFEMALE106,0.8344671201814059
BADDESTFEMALE107,1.7168253968253968
BADDESTFEMALE108,3.0171428571428573
BADDESTFEMALE109,1.7168253968253968
BADDESTFEMALE11,1.6239455782312926
BADDESTFEMALE110,1.2988662131519275
BADDESTFEMALE111,0.8344671201814059
BADDESTFEMALE112,2.5527437641723356
BADDESTFEMALE113,0.880907029478458
BADDESTFEMALE114,1.7168253968253968
BADDESTFEMALE115,2.64562358276644
BADDESTFEMALE12,0.8344671201814059
BADDESTFEMALE26,1.0202267573696144
BADDESTFEMALE27,1.484625850340136
BADDESTFEMALE28,1.2988662131519275
BADDESTFEMALE29,1.2524263038548753
BADDESTFEMALE30,0.880907029478458
BADDESTFEMALE31,2.134784580498866
BADDESTFEMALE32,0.8344671201814059
BADDESTFEMALE33,1.763265306122449
BADDESTFEMALE34,0.8344671201814059
BADDESTFEMALE35,2.1812244897959183
BADDESTFEMALE36,3.388662131519274
BADDESTFEMALE37,3.388662131519274
BADDESTFEMALE38,3.4351020408163264
BADDESTFEMALE39,1.5775056689342404
BADDESTFEMALE40,1.8561451247165532
BADDESTFEMALE43,3.063582766439909
BADDESTFEMALE44,1.6703854875283446
BADDESTFEMALE45,1.7168253968253968
BADDESTFEMALE46,3.4351020408163264
BADDESTFEMALE47,1.7168253968253968
BADDESTFEMALE5,0.9737868480725623
BADDESTFEMALE50,3.388662131519274
BADDESTFEMALE52,1.205986394557823
BADDESTFEMALE53,2.5527437641723356
BADDESTFEMALE54,1.2988662131519275
BADDESTFEMALE55,1.7168253968253968
BADDESTFEMALE56,0.880907029478458
BADDESTFEMALE57,1.809705215419501
BADDESTFEMALE58,1.5775056689342404
BADDESTFEMALE59,1.7168253968253968
BADDESTFEMALE6,1.6239455782312926
BADDESTFEMALE60,1.2988662131519275
BADDESTFEMALE61,0.8344671201814059
BADDESTFEMALE62,1.7168253968253968
BADDESTFEMALE63,0.880907029478458
BADDESTFEMALE64,0.880907029478458
BADDESTFEMALE65,2.088344671201814
BADDESTFEMALE67,3.4351020408163264
BADDESTFEMALE68,1.2988662131519275
BADDESTFEMALE69,2.134784580498866
BADDESTFEMALE7,1.2524263038548753
BADDESTFEMALE70,1.763265306122449
BADDESTFEMALE71,2.041904761904762
BADDESTFEMALE75,0.9273469387755102
BADDESTFEMALE76,0.880907029478458
BADDESTFEMALE77,1.6239455782312926
BADDESTFEMALE78,1.7168253968253968
BADDESTFEMALE79,1.809705215419501
BADDESTFEMALE8,2.088344671201814
BADDESTFEMALE80,2.459863945578231
BADDESTFEMALE81,0.9737868480725623
BADDESTFEMALE82,1.1595464852607709
BADDESTFEMALE83,1.7168253968253968
BADDESTFEMALE84,3.0171428571428573
BADDESTFEMALE85,0.8344671201814059
BADDESTFEMALE86,1.7168253968253968
BADDESTFEMALE87,0.880907029478458
BADDESTFEMALE88,3.388662131519274
BADDESTFEMALE89,0.880907029478458
BADDESTFEMALE9,0.880907029478458
BADDESTFEMALE90,1.7168253968253968
BADDESTFEMALE91,1.6703854875283446
BADDESTFEMALE92,2.599183673469388
BADDESTFEMALE93,0.9737868480725623
BADDESTFEMALE94,1.1595464852607709
BADDESTFEMALE95,1.2988662131519275
BADDESTFEMALE96,0.9737868480725623
BADDESTFEMALE97,2.8778231292517007
BADDESTFEMALE98,1.2988662131519275
BADDESTFEMALE99,0.880907029478458
BadRomance1,1.9025850340136055
BadRomance10,1.5775056689342404
BadRomance100,2.041904761904762
BadRomance101,1.0202267573696144
BadRomance102,1.484625850340136
BadRomance103,1.484625850340136
BadRomance104,1.0202267573696144
BadRomance105,1.0202267573696144
BadRomance106,1.0202267573696144
BadRomance107,0.9737868480725623
BadRomance108,1.0202267573696144
BadRomance109,1.0202267573696144
BadRomance11,0.9737868480725623
BadRomance110,0.9737868480725623
BadRomance112,3.8066213151927437
BadRomance116,2.5063038548752834
BadRomance119,1.0202267573696144
BadRomance12,0.9737868480725623
BadRomance120,3.0171428571428573
BadRomance121,2.5063038548752834
BadRomance122,2.738503401360544
BadRomance123,1.3453061224489795
BadRomance124,2.738503401360544
BadRomance125,1.2988662131519275
BadRomance126,0.880907029478458
BadRomance127,2.970702947845805
BadRomance128,2.459863945578231
BadRomance129,1.484625850340136
BadRomance13,1.0202267573696144
BadRomance14,1.0202267573696144
BadRomance15,2.5063038548752834
BadRomance16,1.2988662131519275
BadRomance17,1.0202267573696144
BadRomance18,0.9737868480725623
BadRomance19,0.9737868480725623
BadRomance2,1.9954648526077097
BadRomance20,2.7849433106575963
BadRomance21,1.2524263038548753
BadRomance22,1.5775056689342404
BadRomance23,0.9737868480725623
BadRomance24,1.484625850340136
BadRomance25,2.2741043083900228
BadRomance26,1.2524263038548753
BadRomance27,2.088344671201814
BadRomance28,1.9490249433106577
BadRomance29,2.7849433106575963
BadRomance30,2.5063038548752834
BadRomance31,1.809705215419501
BadRomance32,4.038820861678005
BadRomance33,0.9273469387755102
BadRomance34,1.763265306122449
BadRomance35,1.0202267573696144
BadRomance36,1.0202267573696144
BadRomance37,0.9737868480725623
BadRomance38,1.0202267573696144
BadRomance39,1.9954648526077097
BadRomance4,2.970702947845805
BadRomance40,1.0202267573696144
BadRomance42,0.9737868480725623
BadRomance43,3.527981859410431
BadRomance44,1.1131065759637189
BadRomance45,0.9273469387755102
BadRomance46,1.9954648526077097
BadRomance47,1.0202267573696144
BadRomance48,4.038820861678005
BadRomance49,2.5063038548752834
BadRomance50,4.038820861678005
BadRomance51,3.0171428571428573
BadRomance52,1.9954648526077097
BadRomance53,1.5310657596371882
BadRomance54,1.5310657596371882
BadRomance55,0.9737868480725623
BadRomance56,1.5310657596371882
BadRomance58,1.0202267573696144
BadRomance59,2.2276643990929705
BadRomance6,1.0202267573696144
BadRomance60,1.484625850340136
BadRomance61,3.3422222222222224
BadRomance62,1.7168253968253968
BadRomance63,3.0171428571428573
BadRomance64,1.0202267573696144
BadRomance66,2.5063038548752834
BadRomance67,0.9737868480725623
BadRomance68,1.763265306122449
BadRomance69,1.0202267573696144
BadRomance7,1.2524263038548753
BadRomance70,1.763265306122449
BadRomance71,2.041904761904762
BadRomance72,1.438185941043084
BadRomance73,1.763265306122449
BadRomance74,1.0202267573696144
BadRomance75,1.9954648526077097
BadRomance76,2.041904761904762
BadRomance77,1.9954648526077097
BadRomance78,2.041904761904762
BadRomance79,2.088344671201814
BadRomance8,2.738503401360544
BadRomance80,1.438185941043084
BadRomance81,1.0202267573696144
BadRomance82,1.0202267573696144
BadRomance83,1.9954648526077097
BadRomance84,3.0171428571428573
BadRomance85,1.6703854875283446
BadRomance86,0.8344671201814059
BadRomance87,2.041904761904762
BadRomance88,1.9954648526077097
BadRomance89,1.0202267573696144
BadRomance9,1.2988662131519275
BadRomance90,1.0202267573696144
BadRomance91,2.041904761904762
BadRomance93,2.041904761904762
BadRomance94,0.9737868480725623
BadRomance95,1.5310657596371882
BadRomance96,1.0202267573696144
BadRomance97,2.5063038548752834
BadRomance98,4.038820861678005
BadRomance99,0.9737868480725623
BangBang10,2.366984126984127
BangBang100,1.3917460317460317
BangBang101,1.763265306122449
BangBang102,3.6208616780045353
BangBang104,1.9954648526077097
BangBang105,1.205986394557823
BangBang106,2.041904761904762
BangBang107,3.1564625850340136
BangBang109,1.9954648526077097
BangBang11,0.8344671201814059
BangBang110,1.205986394557823
BangBang113,1.9490249433106577
BangBang115,2.599183673469388
BangBang116,1.763265306122449
BangBang12,1.9954648526077097
BangBang13,1.1595464852607709
BangBang14,1.205986394557823
BangBang15,1.9954648526077097
BangBang16,1.205986394557823
BangBang17,1.9954648526077097
BangBang18,1.205986394557823
BangBang19,1.9490249433106577
BangBang20,1.2524263038548753
BangBang21,3.7601814058956915
BangBang22,1.3917460317460317
BangBang23,1.205986394557823
BangBang25,2.8313832199546485
BangBang26,2.599183673469388
BangBang27,0.9273469387755102
BangBang28,1.809705215419501
BangBang29,1.2524263038548753
BangBang30,3.3422222222222224
BangBang31,1.6239455782312926
BangBang32,1.5775056689342404
BangBang33,1.0202267573696144
BangBang34,1.3917460317460317
BangBang35,1.3917460317460317
BangBang36,2.1812244897959183
BangBang37,1.5775056689342404
BangBang38,1.6239455782312926
BangBang39,1.205986394557823
BangBang40,0.9737868480725623
BangBang41,1.3917460317460317
BangBang42,3.2029024943310658
BangBang43,3.2029024943310658
BangBang44,3.2029024943310658
BangBang45,1.205986394557823
BangBang46,1.9954648526077097
BangBang47,1.205986394557823
BangBang48,1.9954648526077097
BangBang49,3.2029024943310658
BangBang5,1.205986394557823
BangBang50,3.2029024943310658
BangBang51,1.205986394557823
BangBang52,1.9954648526077097
BangBang53,1.205986394557823
BangBang54,1.5775056689342404
BangBang55,3.0171428571428573
BangBang56,2.970702947845805
BangBang57,3.0171428571428573
BangBang58,0.9737868480725623
BangBang59,3.2029024943310658
BangBang6,1.1595464852607709
BangBang60,1.205986394557823
BangBang61,1.9954648526077097
BangBang62,1.205986394557823
BangBang63,1.9954648526077097
BangBang64,1.6239455782312926
BangBang65,1.5310657596371882
BangBang66,3.2029024943310658
BangBang67,3.249342403628118
BangBang68,3.2029024943310658
BangBang69,1.205986394557823
BangBang7,1.205986394557823
BangBang70,1.9954648526077097
BangBang71,1.205986394557823
BangBang72,1.9954648526077097
BangBang74,0.8344671201814059
BangBang75,1.1595464852607709
BangBang76,1.205986394557823
BangBang77,1.6239455782312926
BangBang78,1.205986394557823
BangBang79,1.1595464852607709
BangBang8,0.8344671201814059
BangBang80,0.880907029478458
BangBang81,1.5775056689342404
BangBang82,1.1595464852607709
BangBang83,1.7168253968253968
BangBang84,1.9025850340136055
BangBang85,2.413424036281179
BangBang86,1.1595464852607709
BangBang87,1.205986394557823
BangBang88,1.6703854875283446
BangBang89,1.5775056689342404
BangBang9,1.205986394557823
BangBang90,1.9025850340136055
BangBang91,1.205986394557823
BangBang92,1.9954648526077097
BangBang93,1.205986394557823
BangBang94,1.6239455782312926
BangBang95,1.205986394557823
BangBang96,1.809705215419501
BangBang97,2.1812244897959183
BangBang98,1.5775056689342404
BangBang99,1.205986394557823
BarBarBar10,0.857687074829932
BarBarBar100,1.0202267573696144
BarBarBar101,1.182766439909297
BarBarBar102,0.9273469387755102
BarBarBar103,0.857687074829932
BarBarBar104,2.2741043083900228
BarBarBar105,0.857687074829932
BarBarBar106,1.7864852607709751
BarBarBar107,0.9737868480725623
BarBarBar108,0.857687074829932
BarBarBar109,1.182766439909297
BarBarBar11,0.857687074829932
BarBarBar110,1.809705215419501
BarBarBar111,0.857687074829932
BarBarBar112,2.2044444444444444
BarBarBar113,1.6936054421768707
BarBarBar114,1.8793650793650793
BarBarBar115,1.1131065759637189
BarBarBar116,1.763265306122449
BarBarBar117,0.8112471655328798
BarBarBar118,0.9737868480725623
BarBarBar119,1.8793650793650793
BarBarBar12,0.880907029478458
BarBarBar120,1.6703854875283446
BarBarBar121,1.9258049886621316
BarBarBar122,0.9505668934240363
BarBarBar123,1.438185941043084
BarBarBar124,0.8344671201814059
BarBarBar125,1.2756462585034014
BarBarBar126,0.880907029478458
BarBarBar127,1.3220861678004534
BarBarBar128,1.0202267573696144
BarBarBar129,0.857687074829932
BarBarBar13,0.857687074829932
BarBarBar130,1.6703854875283446
BarBarBar131,1.0202267573696144
BarBarBar132,1.182766439909297
BarBarBar133,1.3685260770975056
BarBarBar134,1.2988662131519275
BarBarBar135,0.9273469387755102
BarBarBar136,0.857687074829932
BarBarBar137,1.3453061224489795
BarBarBar138,0.857687074829932
BarBarBar139,1.0202267573696144
BarBarBar14,1.5310657596371882
BarBarBar140,1.182766439909297
BarBarBar141,0.9273469387755102
BarBarBar142,0.9273469387755102
BarBarBar143,0.8344671201814059
BarBarBar144,1.3220861678004534
BarBarBar145,0.880907029478458
BarBarBar146,0.9273469387755102
BarBarBar147,0.9041269841269841
BarBarBar148,1.2988662131519275
BarBarBar149,0.857687074829932
BarBarBar15,0.857687074829932
BarBarBar150,2.2044444444444444
BarBarBar151,0.880907029478458
BarBarBar152,1.3220861678004534
BarBarBar16,1.136326530612245
BarBarBar17,0.9273469387755102
BarBarBar18,0.857687074829932
BarBarBar19,0.9273469387755102
BarBarBar20,0.9505668934240363
BarBarBar21,0.8344671201814059
BarBarBar22,1.2756462585034014
BarBarBar23,0.880907029478458
BarBarBar24,0.9041269841269841
BarBarBar25,0.9737868480725623
BarBarBar26,0.8344671201814059
BarBarBar27,0.9505668934240363
BarBarBar28,0.857687074829932
BarBarBar29,0.880907029478458
BarBarBar30,1.2292063492063492
BarBarBar31,1.438185941043084
BarBarBar32,1.3453061224489795
BarBarBar33,0.857687074829932
BarBarBar34,1.2524263038548753
BarBarBar35,0.9273469387755102
